,loan_amnt,funded_amnt_inv,open_acc,num_actv_rev_tl,tot_hi_cred_lim,total_il_high_credit_limit,funded_amnt,installment,total_bal_ex_mort,mths_since_recent_revol_delinq,mths_since_last_delinq,revol_util,percent_bc_gt_75,acc_open_past_24mths,num_bc_tl,num_tl_op_past_12m,total_bc_limit,tot_cur_bal,num_sats,num_bc_sats,revol_bal,num_actv_bc_tl,num_rev_tl_bal_gt_0,num_op_rev_tl,acc_now_delinq,open_rv_24m,total_acc,open_il_12m,sub_grade,grade,term,emp_length,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_small_business,purpose_vacation,purpose_wedding,home_ownership_MORTGAGE,home_ownership_OWN,addr_state_AK,addr_state_AL,addr_state_AR,addr_state_AZ,addr_state_CA,addr_state_CO,addr_state_CT,addr_state_DC,addr_state_DE,addr_state_FL,addr_state_GA,addr_state_HI,addr_state_ID,addr_state_IL,addr_state_IN,addr_state_KS,addr_state_KY,addr_state_LA,addr_state_MA,addr_state_MD,addr_state_ME,addr_state_MI,addr_state_MN,addr_state_MO,addr_state_MS,addr_state_MT,addr_state_NC,addr_state_NE,addr_state_NH,addr_state_NJ,addr_state_NM,addr_state_NV,addr_state_NY,addr_state_OH,addr_state_OK,addr_state_OR,addr_state_PA,addr_state_RI,addr_state_SC,addr_state_SD,addr_state_TN,addr_state_TX,addr_state_UT,addr_state_VA,addr_state_WA,addr_state_WI,addr_state_WV,addr_state_WY,verification_status_Not Verified,verification_status_Source Verified,application_type_Individual,application_type_Joint App,disbursement_method_Cash,disbursement_method_DirectPay,initial_list_status_f
691,0.17721518987341772,0.1875,0.08888888888888889,0.06349206349206349,0.002463200246320025,0.0037261294829995344,0.17721518987341772,0.1397924077205668,0.0033223839124202816,0.17719179139478286,0.1516367350550113,0.02420710523366581,0.0,0.109375,0.042857142857142864,0.09375,0.005879692446856626,0.001415361200228298,0.08888888888888889,0.047619047619047616,0.0012496402550780837,0.08571428571428573,0.08888888888888889,0.08433734939759037,0.0,0.05660377358490566,0.06857142857142857,0.08,0.2285714285714285,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
692,0.3670886075949367,0.375,0.12222222222222225,0.12698412698412698,0.008896700889670088,0.036950625454050666,0.3670886075949367,0.2583940754562949,0.024668033021379977,0.17719179139478286,0.1516367350550113,0.10231984758489296,1.0,0.078125,0.11428571428571427,0.09375,0.010221619176843057,0.010508772539467741,0.12222222222222225,0.12698412698412698,0.0035530405158845455,0.2285714285714285,0.17777777777777778,0.0963855421686747,0.0,0.03773584905660377,0.12,0.08,0.8285714285714285,0.8333333333333334,1.0,0.09090909090909093,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
693,0.7670886075949368,0.77,0.22222222222222224,0.12698412698412698,0.03238850323885032,0.010171686458954296,0.7670886075949368,0.5875036445273778,0.013585888891008023,0.0891089108910891,0.07964601769911504,0.05906085397287907,0.667,0.09375,0.17142857142857146,0.09375,0.01628222523744912,0.036662767538016505,0.22222222222222224,0.047619047619047616,0.009845306241040802,0.08571428571428573,0.17777777777777778,0.16867469879518074,0.0,0.03773584905660377,0.2457142857142857,0.04,0.9142857142857144,1.0,1.0,0.1818181818181818,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
694,0.17405063291139242,0.184375,0.06666666666666668,0.047619047619047616,0.001505300150530015,0.0,0.17405063291139242,0.15954866172954693,0.0010404639542031548,0.17719179139478286,0.1516367350550113,0.016586349882326573,0.0,0.0625,0.042857142857142864,0.0,0.011126187245590231,0.000443245678354636,0.06666666666666668,0.047619047619047616,0.0006716386054152455,0.057142857142857134,0.06666666666666668,0.04819277108433735,0.0,0.057054000238060676,0.03428571428571429,0.031283691561601636,0.6571428571428571,0.6666666666666666,0.0,0.09090909090909093,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
695,0.18987341772151894,0.2,0.1,0.12698412698412698,0.003120000312000031,0.0,0.18987341772151894,0.14750131202985595,0.0076288953212865235,0.17719179139478286,0.1516367350550113,0.09335425305390564,0.8570000000000001,0.046875,0.1,0.03125,0.02605156037991859,0.0032499683128089504,0.1,0.1111111111111111,0.008950591358685998,0.17142857142857146,0.17777777777777778,0.10843373493975904,0.0,0.05660377358490566,0.06285714285714286,0.0,0.1714285714285714,0.16666666666666666,0.0,0.7272727272727273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
696,0.13924050632911392,0.15,0.07777777777777778,0.07936507936507936,0.0073708007370800735,0.030143017337063906,0.13924050632911392,0.12286430695667384,0.01992990218875941,0.17719179139478286,0.1516367350550113,0.0661212596660316,0.5,0.0625,0.07142857142857142,0.0625,0.004929895974672094,0.008490292219650858,0.07777777777777778,0.031746031746031744,0.0021161263493016482,0.057142857142857134,0.08888888888888889,0.060240963855421686,0.0,0.057054000238060676,0.09714285714285714,0.031283691561601636,0.5428571428571428,0.5,0.0,0.9090909090909092,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
697,0.1139240506329114,0.12375,0.06666666666666668,0.06349206349206349,0.0012800001280000126,0.0,0.1139240506329114,0.09515423639862383,0.002521643322736015,0.14356435643564355,0.12831858407079647,0.07519892412865628,0.667,0.078125,0.1,0.09375,0.004251469923111715,0.00107423952616462,0.06666666666666668,0.047619047619047616,0.002958514697559518,0.057142857142857134,0.08888888888888889,0.07228915662650602,0.0,0.057054000238060676,0.11428571428571427,0.031283691561601636,0.2285714285714285,0.16666666666666666,0.0,0.5454545454545454,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
698,0.2386075949367089,0.248125,0.15555555555555556,0.031746031746031744,0.005754700575470058,0.02162173220299794,0.2386075949367089,0.20025657472738936,0.013941806199651123,0.17719179139478286,0.1516367350550113,0.021293287011094925,0.0,0.0625,0.028571428571428567,0.0625,0.0045228403437358655,0.005939317091658357,0.15555555555555556,0.031746031746031744,0.0007904060676747327,0.028571428571428567,0.04444444444444445,0.04819277108433735,0.0,0.057054000238060676,0.07428571428571429,0.031283691561601636,0.3714285714285714,0.33333333333333337,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
699,0.2911392405063291,0.3,0.13333333333333333,0.12698412698412698,0.017696801769680175,0.034952921457738734,0.2911392405063291,0.2407603941920812,0.0266362880142719,0.17719179139478286,0.1516367350550113,0.05906085397287907,0.2,0.109375,0.12857142857142856,0.15625,0.07200361827227499,0.01134726436417245,0.13333333333333333,0.07936507936507936,0.017544191823565942,0.14285714285714285,0.17777777777777778,0.10843373493975904,0.0,0.09433962264150944,0.2,0.08,0.42857142857142855,0.33333333333333337,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
700,1.0,1.0,0.04444444444444445,0.06349206349206349,0.003430000343000034,0.0,1.0,0.7074581608257042,0.0035295377622982928,0.3762376237623761,0.2654867256637168,0.039336546004706936,0.0,0.015625,0.07142857142857142,0.0,0.02605156037991859,0.0015036103397991873,0.04444444444444445,0.047619047619047616,0.004141025517447457,0.08571428571428573,0.08888888888888889,0.04819277108433735,0.0,0.018867924528301886,0.051428571428571435,0.0,0.028571428571428567,0.0,0.0,0.4545454545454545,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
